station_id,year,precip,temperature,precip_days,temperature_days,observed_rows,expected_days,coverage,definition
40732,2013,954.8000000000001,17.270958904109587,365,365,365,365,1.0,annual
40732,2014,1934.2299999999998,17.371875,365,352,365,365,0.9643835616438357,annual
40732,2015,1669.52,17.525000000000002,365,364,365,365,0.9972602739726028,annual
40732,2016,1473.6,17.12349726775956,366,366,366,366,1.0,annual
40732,2017,1088.78,17.596164383561646,365,365,365,365,1.0,annual
40732,2018,1470.6599999999999,18.02,365,365,365,365,1.0,annual
40732,2019,1651.93,17.665109890109893,365,364,365,365,0.9972602739726028,annual
40732,2020,1241.5100000000002,17.254918032786886,366,366,366,366,1.0,annual
40732,2021,1390.58,17.951098901098902,365,364,365,365,0.9972602739726028,annual
40732,2022,876.0699999999999,18.07554945054945,365,364,365,365,0.9972602739726028,annual
40732,2023,1388.44,18.257808219178084,365,365,365,365,1.0,annual
40732,2024,1348.3400000000001,17.956557377049183,366,366,366,366,1.0,annual
40734,1991,962.4999999999999,16.06361111111111,365,360,365,365,0.9863013698630136,annual
40734,1992,1536.78,15.197206703910615,366,358,366,366,0.9781420765027322,annual
40734,1993,1531.4600000000003,15.29396551724138,365,348,365,365,0.9534246575342465,annual
40734,1994,1443.1599999999999,15.715864022662888,365,353,365,365,0.9671232876712329,annual
40734,1995,957.9799999999999,16.786894586894586,365,351,365,365,0.9616438356164384,annual
40734,1996,1342.1999999999998,16.477551020408164,366,343,366,366,0.9371584699453552,annual
40734,1997,1561.1100000000001,16.692816091954025,365,348,365,365,0.9534246575342465,annual
40734,1998,1140.3600000000001,17.272285714285715,365,350,365,365,0.958904109589041,annual
40734,1999,1203.4499999999998,16.833806818181817,365,352,365,365,0.9643835616438357,annual
40734,2000,1227.36,16.680351906158357,366,341,366,366,0.9316939890710383,annual
40734,2001,1339.62,17.030684931506848,365,365,365,365,1.0,annual
40734,2002,1353.8899999999999,16.914246575342464,365,365,365,365,1.0,annual
40734,2003,1594.5900000000001,16.00027397260274,365,365,365,365,1.0,annual
40734,2004,1307.79,16.62349726775956,366,366,366,366,1.0,annual
40734,2005,1182.89,16.78,365,365,365,365,1.0,annual
40734,2006,1327.58,16.800273972602742,365,365,365,365,1.0,annual
40734,2007,1045.23,16.59780821917808,365,365,365,365,1.0,annual
40734,2008,1269.65,16.55983606557377,366,366,366,366,1.0,annual
40734,2009,1203.9299999999998,16.495616438356162,365,365,365,365,1.0,annual
40734,2010,920.88,17.82082191780822,365,365,365,365,1.0,annual
40734,2011,1628.08,16.35287671232877,365,365,365,365,1.0,annual
40734,2012,1558.03,17.165846994535517,366,366,366,366,1.0,annual
40734,2013,1119.08,17.34904109589041,365,365,365,365,1.0,annual
40734,2014,1409.4199999999998,17.078055555555558,365,360,365,365,0.9863013698630136,annual
40734,2015,1348.16,17.44302325581395,365,344,365,365,0.9424657534246575,annual
40734,2016,1738.0800000000004,17.00655737704918,366,366,366,366,1.0,annual
40734,2017,1102.92,17.513150684931507,365,365,365,365,1.0,annual
40734,2018,1196.6200000000001,17.887671232876713,365,365,365,365,1.0,annual
40734,2019,1730.4,17.626027397260273,365,365,365,365,1.0,annual
40734,2020,1481.81,17.162841530054646,366,366,366,366,1.0,annual
40734,2021,1086.58,17.842265193370164,365,362,365,365,0.9917808219178083,annual
40734,2022,1062.28,17.992328767123286,365,365,365,365,1.0,annual
40734,2023,1598.27,18.284022038567493,365,363,365,365,0.9945205479452055,annual
40734,2024,1477.7,17.932602739726025,366,365,366,366,0.9972677595628415,annual
40736,1991,738.71,17.443019943019944,365,351,365,365,0.9616438356164384,annual
40736,1992,1135.45,16.33352435530086,366,349,366,366,0.953551912568306,annual
40736,1993,912.79,16.94460641399417,365,343,365,365,0.9397260273972603,annual
40736,1994,1006.42,16.91424501424501,365,351,365,365,0.9616438356164384,annual
40736,1995,843.8200000000002,18.120579710144927,365,345,365,365,0.9452054794520548,annual
40736,1996,862.6800000000001,17.543589743589745,366,351,366,366,0.9590163934426229,annual
40736,1997,1197.0,17.880225988700566,365,354,365,365,0.9698630136986301,annual
40736,1998,763.5799999999999,18.691445427728613,365,339,365,365,0.9287671232876712,annual
40736,1999,715.24,18.16046511627907,365,344,365,365,0.9424657534246575,annual
40736,2000,965.6600000000001,18.092058823529413,366,340,366,366,0.9289617486338798,annual
40736,2001,754.35,18.349589041095893,365,365,365,365,1.0,annual
40736,2002,1325.8,18.27972602739726,365,365,365,365,1.0,annual
40736,2003,1084.77,17.452328767123287,365,365,365,365,1.0,annual
40736,2004,1132.29,18.01256830601093,366,366,366,366,1.0,annual
40736,2005,828.18,18.142739726027397,365,365,365,365,1.0,annual
40736,2006,910.61,18.184931506849313,365,365,365,365,1.0,annual
40736,2007,805.0,18.4374251497006,365,334,365,365,0.915068493150685,annual
40736,2008,888.22,17.867213114754097,366,366,366,366,1.0,annual
40736,2009,1068.2600000000002,17.837808219178083,365,365,365,365,1.0,annual
40736,2010,486.21,19.19041095890411,365,365,365,365,1.0,annual
40736,2011,1206.43,17.564383561643837,365,365,365,365,1.0,annual
40736,2012,1111.0,18.503551912568305,366,366,366,366,1.0,annual
40736,2013,816.3399999999999,18.31890410958904,365,365,365,365,1.0,annual
40736,2014,632.66,18.077900552486188,365,362,365,365,0.9917808219178083,annual
40736,2015,922.07,18.169444444444444,365,360,365,365,0.9863013698630136,annual
40736,2016,956.8,18.241126760563382,366,355,366,366,0.9699453551912568,annual
40736,2017,604.0,18.59050279329609,365,358,365,365,0.9808219178082191,annual
40736,2018,728.95,18.925205479452053,365,365,365,365,1.0,annual
40736,2019,1170.2,18.695543175487465,365,359,365,365,0.9835616438356164,annual
40736,2020,904.0,18.105753424657536,366,365,366,366,0.9972677595628415,annual
40736,2021,701.7900000000001,18.780547945205477,365,365,365,365,1.0,annual
40736,2022,672.69,18.876164383561644,365,365,365,365,1.0,annual
40736,2023,918.91,19.214794520547944,365,365,365,365,1.0,annual
40736,2024,822.48,18.963661202185794,366,366,366,366,1.0,annual
40737,1991,550.96,16.804761904761904,365,357,365,365,0.9780821917808219,annual
40737,1992,940.64,15.78679775280899,366,356,366,366,0.9726775956284153,annual
40737,1993,673.89,16.325,365,344,365,365,0.9424657534246575,annual
40737,1994,827.0400000000001,16.567329545454545,365,352,365,365,0.9643835616438357,annual
40737,1995,606.77,17.61278409090909,365,352,365,365,0.9643835616438357,annual
40737,1996,821.26,16.80901408450704,366,355,366,366,0.9699453551912568,annual
40737,1997,918.1899999999999,17.29241573033708,365,356,365,365,0.9753424657534246,annual
40737,1998,608.54,18.113142857142858,365,350,365,365,0.958904109589041,annual
40737,1999,658.8899999999999,17.632670454545455,365,352,365,365,0.9643835616438357,annual
40737,2000,707.1099999999999,17.49542857142857,366,350,366,366,0.9562841530054644,annual
40737,2001,612.86,17.77917808219178,365,365,365,365,1.0,annual
40737,2002,884.49,17.60164383561644,365,365,365,365,1.0,annual
40737,2003,802.0799999999999,16.81095890410959,365,365,365,365,1.0,annual
40737,2004,886.1999999999999,17.431147540983606,366,366,366,366,1.0,annual
40737,2005,733.51,17.524931506849317,365,365,365,365,1.0,annual
40737,2006,667.8599999999999,17.714246575342464,365,365,365,365,1.0,annual
40737,2007,789.63,17.28246575342466,365,365,365,365,1.0,annual
40737,2008,578.26,17.181967213114756,366,366,366,366,1.0,annual
40737,2009,935.88,16.997808219178083,365,365,365,365,1.0,annual
40737,2010,463.16999999999996,18.483835616438355,365,365,365,365,1.0,annual
40737,2011,905.5799999999999,16.916986301369864,365,365,365,365,1.0,annual
40737,2012,726.85,17.740983606557375,366,366,366,366,1.0,annual
40737,2013,684.62,17.776986301369863,365,365,365,365,1.0,annual
40737,2014,517.31,17.860833333333332,365,360,365,365,0.9863013698630136,annual
40737,2015,659.6200000000001,17.754016620498614,365,361,365,365,0.989041095890411,annual
40737,2016,775.71,17.656284153005465,366,366,366,366,1.0,annual
40737,2017,492.14,17.956164383561642,365,365,365,365,1.0,annual
40737,2018,567.56,18.354520547945203,365,365,365,365,1.0,annual
40737,2019,951.39,17.944931506849315,365,365,365,365,1.0,annual
40737,2020,784.55,17.542622950819673,366,366,366,366,1.0,annual
40737,2021,598.85,18.132602739726025,365,365,365,365,1.0,annual
40737,2022,567.36,18.24082191780822,365,365,365,365,1.0,annual
40737,2023,659.25,18.538630136986303,365,365,365,365,1.0,annual
40737,2024,638.71,18.21120218579235,366,366,366,366,1.0,annual
40738,1991,445.98,17.514364640883976,365,362,365,365,0.9917808219178083,annual
40738,1992,562.47,16.3890756302521,366,357,366,366,0.9754098360655737,annual
40738,1993,587.1400000000001,17.040114613180517,365,349,365,365,0.9561643835616438,annual
40738,1994,634.3,17.195738636363636,365,352,365,365,0.9643835616438357,annual
40738,1995,567.5200000000001,18.310734463276837,365,354,365,365,0.9698630136986301,annual
40738,1996,469.66999999999996,17.62299168975069,366,361,366,366,0.9863387978142076,annual
40738,1997,517.15,18.246285714285715,365,350,365,365,0.958904109589041,annual
40738,1998,475.92999999999995,18.921802325581396,365,344,365,365,0.9424657534246575,annual
40738,1999,592.45,18.488732394366195,365,355,365,365,0.9726027397260274,annual
40738,2000,579.1099999999999,18.51344537815126,366,357,366,366,0.9754098360655737,annual
40738,2001,451.51,18.925905292479108,365,359,365,365,0.9835616438356164,annual
40738,2002,542.77,18.837606837606838,365,351,365,365,0.9616438356164384,annual
40738,2003,631.41,17.9768115942029,365,345,365,365,0.9452054794520548,annual
40738,2004,594.25,18.512,366,350,366,366,0.9562841530054644,annual
40738,2005,574.45,18.43917808219178,365,365,365,365,1.0,annual
40738,2006,418.21,18.581917808219178,365,365,365,365,1.0,annual
40738,2007,383.46000000000004,18.03696275071633,365,349,365,365,0.9561643835616438,annual
40738,2008,272.78999999999996,17.838797814207652,366,366,366,366,1.0,annual
40738,2009,528.14,17.875824175824178,365,364,365,365,0.9972602739726028,annual
40738,2010,370.98,19.172527472527474,365,364,365,365,0.9972602739726028,annual
40738,2011,654.84,17.36849315068493,365,365,365,365,1.0,annual
40738,2012,727.8499999999999,18.324590163934428,366,366,366,366,1.0,annual
40738,2013,531.5,18.36868131868132,365,364,365,365,0.9972602739726028,annual
40738,2014,320.9,18.432102272727274,360,352,365,365,0.9643835616438357,annual
40738,2015,387.17,18.741159420289854,354,345,365,365,0.9452054794520548,annual
40738,2016,581.23,17.899724517906336,366,363,366,366,0.9918032786885246,annual
40738,2017,384.91,18.470054945054947,365,364,365,365,0.9972602739726028,annual
40738,2018,380.74,18.773626373626374,365,364,365,365,0.9972602739726028,annual
40738,2019,756.6300000000001,18.49359331476323,365,359,365,365,0.9835616438356164,annual
40738,2020,394.20000000000005,17.807123287671235,366,365,366,366,0.9972677595628415,annual
40738,2021,291.13,18.90164835164835,365,364,365,365,0.9972602739726028,annual
40738,2022,448.85999999999996,18.65287671232877,365,365,365,365,1.0,annual
40738,2023,328.47,19.01945205479452,365,365,365,365,1.0,annual
40738,2024,470.31,18.452876712328766,366,365,366,366,0.9972677595628415,annual
40739,1991,279.68,13.960821917808218,365,365,365,365,1.0,annual
40739,1992,258.53,12.802465753424656,366,365,366,366,0.9972677595628415,annual
40739,1993,227.72,13.675342465753424,365,365,365,365,1.0,annual
40739,1994,123.44,14.381369863013699,365,365,365,365,1.0,annual
40739,1995,147.75,15.518904109589041,365,365,365,365,1.0,annual
40739,1996,185.50000000000003,14.169945355191256,366,366,366,366,1.0,annual
40739,1997,85.57,15.074246575342467,365,365,365,365,1.0,annual
40739,1998,192.15,15.419178082191781,365,365,365,365,1.0,annual
40739,1999,109.37,15.275890410958903,365,365,365,365,1.0,annual
40739,2000,166.99,15.308196721311475,366,366,366,366,1.0,annual
40739,2001,91.09,15.866301369863013,365,365,365,365,1.0,annual
40739,2002,127.76999999999998,15.469041095890411,365,365,365,365,1.0,annual
40739,2003,180.04999999999998,14.695342465753425,365,365,365,365,1.0,annual
40739,2004,161.29999999999998,15.180054644808742,366,366,366,366,1.0,annual
40739,2005,139.62,15.226301369863014,365,365,365,365,1.0,annual
40739,2006,159.29,15.842465753424657,365,365,365,365,1.0,annual
40739,2007,190.65,14.855616438356165,365,365,365,365,1.0,annual
40739,2008,63.23,15.246994535519125,366,366,366,366,1.0,annual
40739,2009,171.0,14.836712328767122,365,365,365,365,1.0,annual
40739,2010,136.86999999999998,15.984657534246574,365,365,365,365,1.0,annual
40739,2011,171.39000000000001,14.642465753424657,365,365,365,365,1.0,annual
40739,2012,159.32,14.316666666666666,366,366,366,366,1.0,annual
40739,2013,71.35,15.370833333333334,365,360,365,365,0.9863013698630136,annual
40739,2014,112.10999999999999,15.309418282548476,365,361,365,365,0.989041095890411,annual
40739,2015,149.24,15.570604395604395,365,364,365,365,0.9972602739726028,annual
40739,2016,141.41000000000003,15.416298342541436,366,362,366,366,0.9890710382513661,annual
40739,2017,128.25,15.489226519337018,365,362,365,365,0.9917808219178083,annual
40739,2018,130.86,16.011666666666667,365,360,365,365,0.9863013698630136,annual
40739,2019,226.18,15.232686980609419,365,361,365,365,0.989041095890411,annual
40739,2020,213.42,14.624166666666666,366,360,366,366,0.9836065573770492,annual
40739,2021,87.07999999999998,16.077134986225897,365,363,365,365,0.9945205479452055,annual
40739,2022,77.19,15.796143250688706,365,363,365,365,0.9945205479452055,annual
40739,2023,109.91,16.46054794520548,365,365,365,365,1.0,annual
40739,2024,153.18,15.770491803278688,366,366,366,366,1.0,annual
40740,1991,343.92,12.795616438356163,365,365,365,365,1.0,annual
40740,1992,408.15,11.109016393442623,366,366,366,366,1.0,annual
40740,1993,326.5,11.50467032967033,365,364,365,365,0.9972602739726028,annual
40740,1994,264.42,13.242191780821917,365,365,365,365,1.0,annual
40740,1995,213.97,14.316438356164383,365,365,365,365,1.0,annual
40740,1996,264.66,13.46584699453552,366,366,366,366,1.0,annual
40740,1997,360.3699999999999,13.275342465753425,365,365,365,365,1.0,annual
40740,1998,356.20000000000005,13.072527472527472,365,364,365,365,0.9972602739726028,annual
40740,1999,351.28000000000003,12.94904109589041,365,365,365,365,1.0,annual
40740,2000,271.63,13.044262295081968,366,366,366,366,1.0,annual
40740,2001,234.44,13.78379120879121,365,364,365,365,0.9972602739726028,annual
40740,2002,331.91,13.161263736263736,365,364,365,365,0.9972602739726028,annual
40740,2003,437.01000000000005,12.472876712328768,365,365,365,365,1.0,annual
40740,2004,400.51,13.127472527472527,366,364,366,366,0.994535519125683,annual
40740,2005,357.51,13.15631868131868,365,364,365,365,0.9972602739726028,annual
40740,2006,279.87,13.546849315068494,365,365,365,365,1.0,annual
40740,2007,337.64,11.892582417582416,365,364,365,365,0.9972602739726028,annual
40740,2008,121.48999999999998,11.859178082191782,366,365,366,366,0.9972677595628415,annual
40740,2009,372.54999999999995,11.994246575342466,365,365,365,365,1.0,annual
40740,2010,324.09999999999997,12.782465753424658,365,365,365,365,1.0,annual
40740,2011,415.81000000000006,11.562191780821918,365,365,365,365,1.0,annual
40740,2012,338.2,11.625706214689265,364,354,366,366,0.9672131147540983,annual
40740,2013,271.92,12.738746438746439,365,351,365,365,0.9616438356164384,annual
40740,2014,294.32,12.315598885793872,365,359,365,365,0.9835616438356164,annual
40740,2015,276.51,12.846239554317549,365,359,365,365,0.9835616438356164,annual
40740,2016,422.21999999999997,13.05406162464986,366,357,366,366,0.9754098360655737,annual
40740,2017,239.88000000000002,12.780563380281691,365,355,365,365,0.9726027397260274,annual
40740,2018,310.27,13.363841807909605,365,354,365,365,0.9698630136986301,annual
40740,2019,447.50000000000006,12.665536723163843,365,354,365,365,0.9698630136986301,annual
40740,2020,377.18,11.751420454545455,366,352,366,366,0.9617486338797814,annual
40740,2021,141.47,13.494972067039106,365,358,365,365,0.9808219178082191,annual
40740,2022,400.28,12.945,365,360,365,365,0.9863013698630136,annual
40740,2023,161.03,13.78099173553719,365,363,365,365,0.9945205479452055,annual
40740,2024,301.57,12.795901639344264,366,366,366,366,1.0,annual
40741,1991,240.73,19.361095890410958,365,365,365,365,1.0,annual
40741,1992,257.27,18.697540983606558,366,366,366,366,1.0,annual
40741,1993,259.85,18.20876712328767,365,365,365,365,1.0,annual
40741,1994,187.29,19.09315068493151,365,365,365,365,1.0,annual
40741,1995,158.59,19.832602739726028,365,365,365,365,1.0,annual
40741,1996,134.08,19.257808219178084,366,365,366,366,0.9972677595628415,annual
40741,1997,205.97,19.826575342465752,365,365,365,365,1.0,annual
40741,1998,261.11,19.973972602739725,365,365,365,365,1.0,annual
40741,1999,184.8,19.84931506849315,365,365,365,365,1.0,annual
40741,2000,99.4,18.495628415300544,366,366,366,366,1.0,annual
40741,2001,119.76000000000002,18.853846153846153,365,364,365,365,0.9972602739726028,annual
40741,2002,242.97,18.450824175824177,365,364,365,365,0.9972602739726028,annual
40741,2003,251.90999999999997,17.881043956043957,365,364,365,365,0.9972602739726028,annual
40741,2004,244.92000000000002,18.546575342465754,366,365,366,366,0.9972677595628415,annual
40741,2005,176.23,18.483287671232876,365,365,365,365,1.0,annual
40741,2006,170.0,18.678356164383562,365,365,365,365,1.0,annual
40741,2007,207.4,18.102465753424656,365,365,365,365,1.0,annual
40741,2008,76.45,17.746994535519125,366,366,366,366,1.0,annual
40741,2009,233.35,18.48650137741047,365,363,365,365,0.9945205479452055,annual
40741,2010,160.43,19.09013698630137,365,365,365,365,1.0,annual
40741,2011,172.01999999999998,17.91868131868132,365,364,365,365,0.9972602739726028,annual
40741,2012,232.53999999999996,18.398898071625347,366,363,366,366,0.9918032786885246,annual
40741,2013,124.53999999999999,19.489830508474576,365,354,365,365,0.9698630136986301,annual
40741,2014,181.84,18.723579545454545,365,352,365,365,0.9643835616438357,annual
40741,2015,278.93,19.171348314606742,365,356,365,365,0.9753424657534246,annual
40741,2016,184.82,19.84659090909091,366,352,366,366,0.9617486338797814,annual
40741,2017,172.00000000000003,18.97950138504155,365,361,365,365,0.989041095890411,annual
40741,2018,183.29999999999998,19.191620111731844,365,358,365,365,0.9808219178082191,annual
40741,2019,300.81,19.513314447592066,365,353,365,365,0.9671232876712329,annual
40741,2020,289.13,18.17542372881356,366,354,366,366,0.9672131147540983,annual
40741,2021,70.01,20.062359550561798,365,356,365,365,0.9753424657534246,annual
40741,2022,129.82,19.843697478991597,365,357,365,365,0.9780821917808219,annual
40741,2023,76.60000000000001,20.695604395604395,365,364,365,365,0.9972602739726028,annual
40741,2024,239.4,19.442622950819672,366,366,366,366,1.0,annual
40742,1991,,,0,0,365,365,0.0,annual
40742,1992,228.34,15.375136612021858,366,366,366,366,1.0,annual
40742,1993,85.72,16.475068493150683,365,365,365,365,1.0,annual
40742,1994,139.43,17.159178082191783,365,365,365,365,1.0,annual
40742,1995,132.97,17.334520547945207,365,365,365,365,1.0,annual
40742,1996,140.57,15.169398907103826,366,366,366,366,1.0,annual
40742,1997,73.24000000000001,15.98904109589041,365,365,365,365,1.0,annual
40742,1998,111.27000000000001,17.078904109589043,365,365,365,365,1.0,annual
40742,1999,103.91999999999999,16.946027397260274,365,365,365,365,1.0,annual
40742,2000,119.43,17.047267759562843,366,366,366,366,1.0,annual
40742,2001,67.92000000000002,17.517808219178082,365,365,365,365,1.0,annual
40742,2002,177.18,16.526027397260275,365,365,365,365,1.0,annual
40742,2003,139.79000000000002,15.795616438356163,365,365,365,365,1.0,annual
40742,2004,101.21000000000001,16.29535519125683,366,366,366,366,1.0,annual
40742,2005,156.20999999999998,16.160273972602738,365,365,365,365,1.0,annual
40742,2006,145.26,16.88027397260274,365,365,365,365,1.0,annual
40742,2007,139.92999999999998,15.845479452054796,365,365,365,365,1.0,annual
40742,2008,101.37,16.01256830601093,366,366,366,366,1.0,annual
40742,2009,122.63999999999999,15.975616438356166,365,365,365,365,1.0,annual
40742,2010,132.87,16.97205479452055,365,365,365,365,1.0,annual
40742,2011,112.55,15.91890410958904,365,365,365,365,1.0,annual
40742,2012,192.96999999999997,15.503005464480875,366,366,366,366,1.0,annual
40742,2013,84.94,16.386501377410468,365,363,365,365,0.9945205479452055,annual
40742,2014,66.21000000000001,16.330853994490358,365,363,365,365,0.9945205479452055,annual
40742,2015,128.14000000000001,16.877499999999998,365,360,365,365,0.9863013698630136,annual
40742,2016,95.37,16.61735537190083,366,363,366,366,0.9918032786885246,annual
40742,2017,65.59,16.670798898071624,365,363,365,365,0.9945205479452055,annual
40742,2018,99.34,17.16267409470752,365,359,365,365,0.9835616438356164,annual
40742,2019,190.33999999999997,16.37052341597796,365,363,365,365,0.9945205479452055,annual
40742,2020,145.3,15.837845303867404,366,362,366,366,0.9890710382513661,annual
40742,2021,78.03999999999999,17.218406593406595,365,364,365,365,0.9972602739726028,annual
40742,2022,84.73,17.34532967032967,365,364,365,365,0.9972602739726028,annual
40742,2023,92.10000000000001,17.80054794520548,365,365,365,365,1.0,annual
40742,2024,97.38999999999999,17.272346368715084,366,358,366,366,0.9781420765027322,annual
40743,1991,271.4,17.14395604395604,365,364,365,365,0.9972602739726028,annual
40743,1992,276.5,16.0986301369863,366,365,366,366,0.9972677595628415,annual
40743,1993,236.13,16.763287671232877,365,365,365,365,1.0,annual
40743,1994,140.43,17.774175824175824,365,364,365,365,0.9972602739726028,annual
40743,1995,127.02,18.135068493150687,365,365,365,365,1.0,annual
40743,1996,167.90999999999997,17.369945355191255,366,366,366,366,1.0,annual
40743,1997,184.53,18.03890410958904,365,365,365,365,1.0,annual
40743,1998,198.99,18.48246575342466,365,365,365,365,1.0,annual
40743,1999,183.74,18.23890410958904,365,365,365,365,1.0,annual
40743,2000,147.41,18.578415300546446,366,366,366,366,1.0,annual
40743,2001,118.44,19.084931506849315,365,365,365,365,1.0,annual
40743,2002,140.31,18.697534246575344,365,365,365,365,1.0,annual
40743,2003,240.57999999999998,17.85054945054945,365,364,365,365,0.9972602739726028,annual
40743,2004,226.63,17.728415300546448,366,366,366,366,1.0,annual
40743,2005,191.86,17.403835616438354,365,365,365,365,1.0,annual
40743,2006,182.95,17.945205479452056,365,365,365,365,1.0,annual
40743,2007,244.98000000000002,16.767397260273974,365,365,365,365,1.0,annual
40743,2008,58.07,17.139071038251366,366,366,366,366,1.0,annual
40743,2009,187.2,17.69150684931507,365,365,365,365,1.0,annual
40743,2010,133.08,18.99150684931507,365,365,365,365,1.0,annual
40743,2011,295.35,17.927123287671233,365,365,365,365,1.0,annual
40743,2012,199.36,17.560714285714287,366,364,366,366,0.994535519125683,annual
40743,2013,98.69,18.75263157894737,365,361,365,365,0.989041095890411,annual
40743,2014,162.57,18.3005540166205,365,361,365,365,0.989041095890411,annual
40743,2015,120.66000000000001,18.850415512465375,365,361,365,365,0.989041095890411,annual
40743,2016,136.57999999999998,19.0732782369146,366,363,366,366,0.9918032786885246,annual
40743,2017,134.26000000000002,18.86473829201102,365,363,365,365,0.9945205479452055,annual
40743,2018,139.94,19.331476323119777,365,359,365,365,0.9835616438356164,annual
40743,2019,300.73,18.661002785515322,365,359,365,365,0.9835616438356164,annual
40743,2020,300.06,17.953333333333333,366,360,366,366,0.9836065573770492,annual
40743,2021,108.86,19.443250688705234,365,363,365,365,0.9945205479452055,annual
40743,2022,132.5,19.310439560439562,365,364,365,365,0.9972602739726028,annual
40743,2023,91.00999999999999,19.81753424657534,365,365,365,365,1.0,annual
40743,2024,137.19,19.355464480874318,366,366,366,366,1.0,annual
40744,1991,319.22,14.585674931129478,363,363,365,365,0.9945205479452055,annual
40744,1992,134.02,10.461157024793389,242,242,366,366,0.6612021857923497,annual
40744,1993,102.38000000000002,4.28993288590604,150,149,365,365,0.40821917808219177,annual
40744,1994,174.04000000000002,15.124109589041096,365,365,365,365,1.0,annual
40744,1995,181.54,15.466849315068492,365,365,365,365,1.0,annual
40744,1996,200.84,14.984699453551912,366,366,366,366,1.0,annual
40744,1997,247.45999999999998,15.750410958904109,365,365,365,365,1.0,annual
40744,1998,235.59,15.710958904109589,365,365,365,365,1.0,annual
40744,1999,230.44000000000003,15.552602739726026,365,365,365,365,1.0,annual
40744,2000,129.1,15.84207650273224,366,366,366,366,1.0,annual
40744,2001,141.94,16.589041095890412,365,365,365,365,1.0,annual
40744,2002,184.13,15.987397260273971,365,365,365,365,1.0,annual
40744,2003,313.55,15.070410958904109,365,365,365,365,1.0,annual
40744,2004,223.41000000000003,15.865573770491803,366,366,366,366,1.0,annual
40744,2005,216.59999999999997,15.645479452054795,365,365,365,365,1.0,annual
40744,2006,131.47,16.32054794520548,365,365,365,365,1.0,annual
40744,2007,252.13000000000002,15.436986301369863,365,365,365,365,1.0,annual
40744,2008,124.9,15.51393442622951,366,366,366,366,1.0,annual
40744,2009,233.71999999999997,15.633972602739725,365,365,365,365,1.0,annual
40744,2010,209.39,17.006301369863014,365,365,365,365,1.0,annual
40744,2011,235.72000000000003,15.513150684931507,365,365,365,365,1.0,annual
40744,2012,257.72,15.50792349726776,366,366,366,366,1.0,annual
40744,2013,171.15,16.485195530726255,365,358,365,365,0.9808219178082191,annual
40744,2014,216.89999999999998,16.078393351800553,365,361,365,365,0.989041095890411,annual
40744,2015,188.26999999999998,16.72354570637119,365,361,365,365,0.989041095890411,annual
40744,2016,252.26,16.979271708683473,366,357,366,366,0.9754098360655737,annual
40744,2017,256.57,16.56861111111111,365,360,365,365,0.9863013698630136,annual
40744,2018,223.73000000000002,16.969359331476323,365,359,365,365,0.9835616438356164,annual
40744,2019,278.18,16.555027932960893,365,358,365,365,0.9808219178082191,annual
40744,2020,270.23,15.450415512465375,366,361,366,366,0.9863387978142076,annual
40744,2021,87.19999999999999,17.627272727272725,365,363,365,365,0.9945205479452055,annual
40744,2022,139.68,17.046005509641873,365,363,365,365,0.9945205479452055,annual
40744,2023,46.43,17.781868131868134,360,364,365,365,0.9863013698630136,annual
40744,2024,247.60999999999999,14.417857142857144,366,364,366,366,0.994535519125683,annual
40745,1991,330.16999999999996,14.246301369863012,365,365,365,365,1.0,annual
40745,1992,390.22999999999996,13.32876712328767,366,365,366,366,0.9972677595628415,annual
40745,1993,379.7,13.776986301369863,365,365,365,365,1.0,annual
40745,1994,175.59,14.747671232876712,365,365,365,365,1.0,annual
40745,1995,226.98000000000002,15.384383561643837,365,365,365,365,1.0,annual
40745,1996,195.33,14.536612021857923,366,366,366,366,1.0,annual
40745,1997,239.57999999999998,15.288493150684932,365,365,365,365,1.0,annual
40745,1998,340.12000000000006,15.418082191780822,365,365,365,365,1.0,annual
40745,1999,238.61999999999998,15.495890410958904,365,365,365,365,1.0,annual
40745,2000,169.04,15.78551912568306,366,366,366,366,1.0,annual
40745,2001,143.79000000000002,16.446280991735538,365,363,365,365,0.9945205479452055,annual
40745,2002,230.01,15.843287671232877,365,365,365,365,1.0,annual
40745,2003,264.58,15.029945054945054,365,364,365,365,0.9972602739726028,annual
40745,2004,287.03,15.871232876712329,366,365,366,366,0.9972677595628415,annual
40745,2005,234.52,15.78,365,365,365,365,1.0,annual
40745,2006,210.90000000000003,16.386301369863013,365,365,365,365,1.0,annual
40745,2007,268.84999999999997,15.494230769230768,365,364,365,365,0.9972602739726028,annual
40745,2008,121.6,15.079234972677595,366,366,366,366,1.0,annual
40745,2009,292.77,15.363287671232877,365,365,365,365,1.0,annual
40745,2010,163.5,16.848626373626374,365,364,365,365,0.9972602739726028,annual
40745,2011,205.10999999999999,15.671153846153846,365,364,365,365,0.9972602739726028,annual
40745,2012,318.41999999999996,15.477868852459016,366,366,366,366,1.0,annual
40745,2013,193.73999999999998,16.319327731092436,365,357,365,365,0.9780821917808219,annual
40745,2014,226.48999999999998,16.046760563380282,365,355,365,365,0.9726027397260274,annual
40745,2015,198.09,16.80758426966292,365,356,365,365,0.9753424657534246,annual
40745,2016,251.76,16.886797752808988,366,356,366,366,0.9726775956284153,annual
40745,2017,249.64,16.48138888888889,365,360,365,365,0.9863013698630136,annual
40745,2018,237.92999999999998,16.728412256267408,365,359,365,365,0.9835616438356164,annual
