path,bytes,sha256,extension,status,details,action,reason
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40727_saqez_figure4.png,2368332,a594a29386649156bc339cb8e8e8ed1b2c16abc4fe38e900f3f140b8674e416f,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40728_takab_figure4.png,2545938,445605f506ae998fa72161fb8f6cb5546badc541322ce715901f9b00ca2a666d,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40729_zanjan_figure4.png,2568439,3d0038635ce0418c096ae49d22cd244b16aa8ae24aa57422d9fdf47cc394c88e,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40730_khorramdareh_figure4.png,2427468,d1a0d1bd0b427cd3aa7a2d3c4b6b212d0a29abbae9ad1d84e81aa169e57c13c2,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40731_qazvin_figure4.png,2496232,a7397f6059d96b5d9c405d5e0d383204f1a402ae07a8ff95e39bfa7b36ab817d,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40732_ramsar_figure4.png,2485774,4cc1e29408c584c1ca64af75003d07a9e05fa3ab4b65d277e5ea13168ccf417c,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40734_nowshahr_figure4.png,2443327,f82db3b7a2e1750b62d81c35e06fb91909f722db0eca44d1a4cf78e361903066,.png,READABLE,"(10810, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40736_babolsar_figure4.png,2425584,ab36338d44129dfe7427f21d16b8ac170a9dbd4ca8db70130cd32f542f278238,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40737_gharakhil_figure4.png,2474117,4f983332722ed1a954c2b24a8cf1885d3bf8636800f6db7d1fadc1ddf08a1356,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40738_gorgan_figure4.png,2431099,bfa8ddb67239bbd3ff136a0ce4075193c888a557c424c4659ad2b588a3021fd5,.png,READABLE,"(10810, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40739_shahrud_figure4.png,2406027,782fcfcda94c260958a087bae5fa7e2ada988d4cdc1c96a8889e9f4ab28d2165,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40740_quchan_figure4.png,2459683,6c274979b185bbdb434920f3cfbe2aa72c5efa0d423dd40c6e462bf88d35b1e1,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40741_sarakhs_figure4.png,2479595,ce9be9ed56722496413f866baabe387282ecd68b49ac1dd45bb55ec3e7c5bd15,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40742_biyarjomand_figure4.png,2434274,796acc39b97ec2241a78484020b6f73843ead1127dd622460115f6167d63f28b,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40743_sabzevar_figure4.png,2505805,346206d645331e96ace52622c6bfcc4405e2daa112b304db96b2f9542fa9a182,.png,READABLE,"(10810, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40744_golmakan_figure4.png,2393709,9105208ff3c2a2e20d02930727a2410688fbf5cfefe632d1b94350c6076d23c2,.png,READABLE,"(10810, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40745_mashhad_figure4.png,2411193,c36afae7d595eed48ea5c571583003f32abeff57768d77bc19309b8c1f7659c2,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40746_neyshabur_figure4.png,2406436,70a0eec28b4e5391342c68d1c1fd5a3a82161603c55cdd27ef48a0b8805745b4,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40747_sanandaj_figure4.png,2545455,d86e30f2d531bb0f5bacc761c490b80c71010bf91af797785c8ef2fedaa1c944,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40748_bijar_figure4.png,2460715,040355cb90d548060079e45760791262736d39d171580dc5f12f5be06384360c,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40749_zarrineh_figure4.png,2503376,78935ab44c7fc7fde9354640dbdcc3cb4acf13b1d5f0a0e9b6e6a63819448624,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40751_tehran_shemiran_figure4.png,2487161,f74a1f3f4f41e62ad5c4bb865495a101d80ff60c8f929658e5d54a12d449c623,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40752_karaj_figure4.png,2497053,50a2e254047912a122a9f694eb2e78c96718c2cca1e993797cc9a19bfd1ae68a,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40754_tehran_mehrabad_airport_figure4.png,2528748,4c6ae6f7befaadfe2cb26b6fc4eb960aa325cd2dfb5e553112ec9c0c92644dd0,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40755_abali_figure4.png,2486164,47f3116e3bb9a4939669de756168b97170684380ea07247e4c34ed6363f7d03a,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40757_semnan_figure4.png,2471181,52bda1f62c7646510e9167345e2be5f3b1f9fe7c35d02ad4ca8e3865973f1314,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40758_garmsar_figure4.png,2510611,63853f0db9cd6957c32bb1b05f3d8a74ec6445184479207b30dc7df868f70924,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40762_torbat_e_heydariyeh_figure4.png,2473765,9d3fff7fd81c40f07d5ca313e5f305df97d859991ac0240b1f06c6c82e4ea8ed,.png,READABLE,"(10810, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40763_kashmar_figure4.png,2421334,17e70bdacd7c07d389f3aebb6b79084cadad6e626a3b736db038c14a829fcb8c,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40764_ravansar_figure4.png,2485489,044aa2fd80a6f907bd0804c230b5b8ea770afdf1c5abf972e495061db04abd48,.png,READABLE,"(10810, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40765_sarpol_e_zahab_figure4.png,2395020,2604c9217e19ae76a18cf86080bd41ccb7aad7cbaf496379347fc8faaa03a47d,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40766_kermanshah_figure4.png,2441019,329462ee2eb819975d99e32ec4b0ce04159e045c28470b84df2b94dc9fe099f7,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40768_hamedan_airport_figure4.png,2428699,d89764714cd616745946673fe75d12452d98070ee12f8069a90d50063f21e3c7,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40769_arak_figure4.png,2413425,f5b235968c199ecfb2d603335cd423b2c476cd315bfeb7dce17131c367f1e152,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40770_qom_figure4.png,2527466,02c9632dd42404721566bb97a0e5eea971d61102a65a4dd9d15ff96a21cb6e85,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40771_kangavar_figure4.png,2453125,657696c107c774a57c9acbbd4239b3ea21839728be16dbeb483c6ca40e99506c,.png,READABLE,"(10810, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40772_qorveh_figure4.png,2418821,fdea51e42fb394f5ff85f3c348dfed12bcb4437763c8d167fa4e531160c7ebf1,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40774_borujerd_figure4.png,2489029,df34016fc048fa00c08af32e38de8688347423e98476819a66a536ae9f763344,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40778_gonabad_figure4.png,2452037,bc97dde94210008e183cc7e6467d8a266ab25c7b288b68e98c5e0a252a324911,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40779_eslamabad_e_gharb_figure4.png,2553471,8c50fb3a4a3f32784b149bc3a19ece4d1f68182f2aeb452a032ab933ae42fb57,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40780_ilam_figure4.png,2432320,1ee09b614e8f4caea58dacb5fef7f2e9f8607925da8cedea9b5725b5b6837e76,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40782_khorramabad_figure4.png,2506876,854239a8fa93dd0dc1de900690a2ffd772b35a691127bb5d31c094c9b9b6f53c,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40783_aligudarz_figure4.png,2371312,b755c2284a7e008a933f995959d51b824d9eece1ddb6b547efc38e8daa45d143,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40785_kashan_figure4.png,2493633,142e93a0339a378929ad4707b998d30d6aab7cba275a4f83e2f93b0a2c75e48a,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40787_daran_figure4.png,2488432,3a74129627233311ce752391fd45f0f0dea247f2005a44870f2b8573ac095983,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40789_khur_va_biabanak_figure4.png,2534219,a128f132bae465135c74ef7c78cf934f3ff3353ad0aa4d039d6f98a994d4782a,.png,READABLE,"(10809, 7765)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper1_station_figures/figure4_bootstrap_distributions/40790_robat_e_poshtebadam_figure4.png,1704368,cbec647f41ccabbb4a22e5a389214c551bca3e1f993e442a6355397652e57dc8,.png,READ_FAILED,broken PNG file (incomplete checksum in b'IDAT'),REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8. Original file failed PNG integrity verification.
outputs/figures/paper2_figure3_quantile_maps/figure3_tau_0.10.png,3731004,e3b371ffb768c480497edb69f290d117fdeb0d5c9e41fd49bf0a6100342802ca,.png,READABLE,"(9005, 6876)",REMOVE,Legacy graphic replaced by curated main/supplementary panels; numerical evidence retained.
outputs/figures/paper2_figure3_quantile_maps/figure3_tau_0.50.png,3978832,ad7f4ffbf43d1af7d5f0b5c6313e97dc0c8851bed3679f046b037b877c3ec2ca,.png,READABLE,"(9005, 6876)",REMOVE,Legacy graphic replaced by curated main/supplementary panels; numerical evidence retained.
outputs/figures/paper2_figure3_quantile_maps/figure3_tau_0.90.png,4511501,858242f1cda1a22bf46a085969840135d19903da4b5616c8052d010cdfc7d24f,.png,READABLE,"(9005, 6876)",REMOVE,Legacy graphic replaced by curated main/supplementary panels; numerical evidence retained.
outputs/figures/paper2_station_figures/figure1_timeseries/19996_bahookalat_figure1.png,2056487,d4a881778dae8de7fc983ce10c9d26f47b8637b1b96235b0841644a601b96af4,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40700_parsabad_figure1.png,2060994,f70abdc6083af85227d6268302db4284a56f52958357b7994b3c13d3c76aee6c,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40701_maku_figure1.png,2169715,1ca35525a2414b492fc5c32154632d8dca60421607721be603aa43a8c77a9fd7,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40702_jolfa_figure1.png,2210571,e15b6eb15f35cde938925e6caef8b006b6ce8ed1cec507eb79f07c90f1462284,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40703_khoy_figure1.png,2177053,1fb976dc0663452c0ecaee348c3d3ded44fa863b74539106f7fb825a2c6b1c9d,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40704_ahar_figure1.png,2117661,efd573992f236744154283f53c2f3f192a800de4cee28e892ab3826f294131eb,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40706_tabriz_figure1.png,2156847,f295c7d57533f1858204da68e6a9a63082a7e087e7d8ea01e140ca687eec94a4,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40708_ardebil_figure1.png,2171566,0d37608a55dd2d63284180b55208f193d3d858e0e97a072794d8e6a69ad33b8d,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40709_astara_figure1.png,2271899,d4d6d39ea5874bc7157daa7f49104499184122ff3a4610942b09e524c7451bdc,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40710_sarab_figure1.png,2181664,1e1751c11fe6bddeb24cd8e190bd37ac080d1a6745e7ae7d0387b1e548f78b55,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40712_orumiyeh_figure1.png,2135064,8ca2970ecb2df09f1f0e2690bac1579db4d9705f253d563a7577c75c8a0f8001,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40713_maragheh_synoptic_figure1.png,2149584,3f4b20258e493392a5b7add607869aec6104b4aa78200f4e6537227f58b39d7d,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40716_mianeh_figure1.png,2162188,b101ee6b83fa02663311a67fec89f30f7830a20820c8e40eaa263e94ced6f6b6,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40717_khalkhal_figure1.png,2137733,a7949bc66e3667e74fdc8c5cf01539883542c9e08c3132fb791f6768e681edb6,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40718_bandar_e_anzali_figure1.png,2093482,b68b07f22eaf88424fd370b3efb09052bbd79a28b1aeb987c7e0001849d02253,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40719_rasht_figure1.png,2283848,9f48d200eaf4d1117a6099ddd4d673d764b706ea4850a71bc51c5be8030cb66e,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40723_bojnurd_figure1.png,2163081,daaadcf7b5be213b4155130f43d316196ef1b04f2aadc723930788e60ae4d6f8,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40724_piranshahr_figure1.png,2098171,2d5a5441deb89d773cac0c50f86a3921c82e3f702c4a2e42c6e64fb85d0ed415,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40726_mahabad_figure1.png,2161458,7b2252a3fb2edfb1053065073cd338698322477f9ade92e37ab6283d7c443218,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40727_saqez_figure1.png,2204087,73630f6da66515d132285fef1bfdbe3335650da9aaad97cccf7931f867b728c2,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40728_takab_figure1.png,2160669,dc38de4d351843c89ad1e7e822c3302bd95356ec2d141f99d1c78bd1d57d029b,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40729_zanjan_figure1.png,2114310,0404f89195e1f0eb08f59739d944ccd3653f0fea89e0bad4aabba7042dd2e502,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40730_khorramdareh_figure1.png,2120578,556133f835528355a359c1308977fb42746addfe56e84266b6ca80edb4e324a7,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40731_qazvin_figure1.png,2142476,e3452c477a6ccdf0129bae9c8a17a64586784dacb678fdd4cdf92b57bef94593,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40732_ramsar_figure1.png,2186014,a92752bc11e101ed0385b82da5d6709171b0c45e31cad90a557606c9bc1a29f8,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40734_nowshahr_figure1.png,2241468,82447d156750ec8e6da1651cee915ddadcaa70db4a80c30f70f08dcc6159e786,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40736_babolsar_figure1.png,2193128,5c2facdcecfd978f1cb5d11265de8712a36c5de39c2e92d93fbc4b234dcb27eb,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40737_gharakhil_figure1.png,2149928,46236d0fe0f4b9aa0a4c6f24e747a4cb3834e2a6ccfe2f76178d06139ee8d54b,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40738_gorgan_figure1.png,2219434,823af420ba551929af5c9f9f68aad141023a257b9a47dff024176902ed4d536a,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40739_shahrud_figure1.png,1967232,2bfbb251957fa4c6f66f5f4f67dffa775234dc15f9c04666a8d69ea9b17d998a,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40740_quchan_figure1.png,2173689,3ce6161a8476b734461a4a5997799942f3112d21c975dfcd4f96eada59deb4ac,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40741_sarakhs_figure1.png,2312111,9f943e8dc8127a58aacad7a278d3046e2aea765c49f8b57c62c5d9fd463a28ab,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40742_biyarjomand_figure1.png,2218656,a0847b242ba0c62a095c688ae3040155cbbbfc74c2b9f25a778f87b614be0fba,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40743_sabzevar_figure1.png,2201431,fe99fdaeff2f5e4b8b01a99625bf302617f20d38f3f1ab1570f9bcebc1b49b6d,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40744_golmakan_figure1.png,2290512,ecb52ffef15110ead63f7591a24ebe5aac114575165b7dfb37397e0f51fc032a,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40745_mashhad_figure1.png,2266369,073746088011861970f2eaa182b318d136c59caf9293858b25fe472b15e42f1d,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40746_neyshabur_figure1.png,2235398,a95eaf3a7d0d9164ef8adfb1cca2cf326c93ba25690f2656fc0df124a990183f,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40747_sanandaj_figure1.png,2164675,8daf8bf8b90c396289001450136bf2ec225b3cc5644bacc1a8646bda73fca9c8,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40748_bijar_figure1.png,2071927,683860a1e5a4840dc64fd4add4b9e5510c0215432afdf88544f500d06f619c17,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40749_zarrineh_figure1.png,2153203,8d4a65ae1d464ca420401a18a151d4137a179fa478b7665c48ce7404561468a7,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40751_tehran_shemiran_figure1.png,2134270,44652a11afcc81e45ef5ec11a7d2b78d78225c668816186f79c8882d8a2d1495,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40752_karaj_figure1.png,2166054,7b730f2d2c453c43dc744874057da147638ca3d5524e89e12167e8877ca294d3,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
outputs/figures/paper2_station_figures/figure1_timeseries/40754_tehran_mehrabad_airport_figure1.png,2092868,619d91d334a25aa3565f91ae9c94a2614d614ad4761b8ee0b0489cbff06f5f8c,.png,READABLE,"(8409, 6154)",REMOVE,Redundant station-by-station export; all coefficients/draws retained and representative profiles provided in Figure S8.
